1.050000 0.025529
1.053750 0.024546
1.057500 0.023581
1.061250 0.022574
1.065000 0.021665
1.068750 0.020891
1.072500 0.019969
1.076250 0.019111
1.080000 0.018362
1.083750 0.017534
1.087500 0.016879
1.091250 0.016177
1.095000 0.015415
1.098750 0.014808
1.102500 0.014165
1.106250 0.013587
1.110000 0.012960
1.113750 0.012409
1.117500 0.011852
1.121250 0.011319
1.125000 0.010804
1.128750 0.010311
1.132500 0.009865
1.136250 0.009420
1.140000 0.008931
1.143750 0.008519
1.147500 0.008134
1.151250 0.007779
1.155000 0.007390
1.158750 0.007025
1.162500 0.006694
1.166250 0.006353
1.170000 0.005990
1.173750 0.005700
1.177500 0.005406
1.181250 0.005143
1.185000 0.004831
1.188750 0.004577
1.192500 0.004355
1.196250 0.004109
1.200000 0.003880
1.203750 0.003634
1.207500 0.003423
1.211250 0.003234
1.215000 0.003030
1.218750 0.002864
1.222500 0.002681
1.226250 0.002535
1.230000 0.002349
1.233750 0.002189
1.237500 0.002041
1.241250 0.001908
1.245000 0.001783
1.248750 0.001668
1.252500 0.001551
1.256250 0.001421
1.260000 0.001313
1.263750 0.001213
1.267500 0.001128
1.271250 0.001042
1.275000 0.000956
1.278750 0.000872
1.282500 0.000793
1.286250 0.000726
1.290000 0.000660
1.293750 0.000603
1.297500 0.000548
1.301250 0.000494
1.305000 0.000444
1.308750 0.000395
1.312500 0.000350
1.316250 0.000314
1.320000 0.000277
1.323750 0.000247
1.327500 0.000214
1.331250 0.000187
1.335000 0.000164
1.338750 0.000139
1.342500 0.000121
1.346250 0.000103
1.350000 0.000087
1.353750 0.000073
1.357500 0.000063
1.361250 0.000048
1.365000 0.000036
1.368750 0.000026
1.372500 0.000020
1.376250 0.000016
1.380000 0.000012
1.383750 0.000009
1.387500 0.000006
1.391250 0.000003
1.395000 0.000002
1.398750 0.000001
1.402500 0.000001
1.406250 0.000000
1.410000 0.000000
1.413750 0.000000
1.417500 0.000000
1.421250 0.000000
1.425000 0.000000
1.428750 0.000000
1.432500 0.000000
1.436250 0.000000
1.440000 0.000000
1.443750 0.000000
1.447500 0.000000
1.451250 0.000000
1.455000 0.000000
1.458750 0.000000
1.462500 0.000000
1.466250 0.000000
1.470000 0.000000
1.473750 0.000000
1.477500 0.000000
1.481250 0.000000
1.485000 0.000000
1.488750 0.000000
1.492500 0.000000
1.496250 0.000000
